source_id,frame,west_in,east_in,north_in,south_in,total_flow
zhandong_road1,19956,0,0,0,1,1
zhandong_road1,19986,0,0,0,0,0
zhandong_road1,20016,0,0,0,1,1
zhandong_road1,20046,0,0,0,0,0
zhandong_road1,20076,0,0,1,0,1
zhandong_road1,20106,0,1,0,0,1
zhandong_road1,20136,0,0,0,0,0
zhandong_road1,20166,0,0,1,0,1
zhandong_road1,20196,0,1,0,0,1
zhandong_road1,20226,0,0,0,0,0
zhandong_road1,20256,0,0,1,0,1
zhandong_road1,20286,0,0,0,0,0
zhandong_road1,20316,0,0,0,0,0
zhandong_road1,20346,0,0,0,0,0
zhandong_road1,20376,0,0,0,0,0
zhandong_road1,20406,0,0,0,0,0
zhandong_road1,20436,0,0,0,1,1
zhandong_road1,20466,0,0,2,0,2
zhandong_road1,20496,0,0,0,1,1
zhandong_road1,20526,0,0,1,0,1
zhandong_road1,20556,0,0,0,0,0
zhandong_road1,20586,0,0,0,0,0
zhandong_road1,20616,0,0,0,0,0
zhandong_road1,20646,0,0,0,0,0
zhandong_road1,20676,0,1,0,0,1
zhandong_road1,20706,0,0,0,1,1
zhandong_road1,20736,0,0,0,0,0
zhandong_road1,20766,0,0,1,1,2
zhandong_road1,20796,0,0,0,0,0
zhandong_road1,20826,0,0,0,1,1
zhandong_road1,20856,0,0,1,0,1
zhandong_road1,20886,0,0,0,0,0
zhandong_road1,20916,0,0,0,0,0
zhandong_road1,20946,0,0,1,1,2
zhandong_road1,20976,0,0,0,1,1
zhandong_road1,21006,0,0,1,0,1
zhandong_road1,21036,0,0,0,0,0
zhandong_road1,21066,0,0,0,0,0
zhandong_road1,21096,0,0,0,0,0
zhandong_road1,21126,0,0,0,0,0
zhandong_road1,21156,0,0,2,0,2
zhandong_road1,21186,0,0,0,0,0
zhandong_road1,21216,0,0,0,0,0
zhandong_road1,21246,0,0,0,1,1
zhandong_road1,21276,0,0,0,1,1
zhandong_road1,21306,0,0,1,0,1
zhandong_road1,21336,0,0,0,0,0
zhandong_road1,21366,0,0,1,1,2
zhandong_road1,21396,0,0,0,0,0
zhandong_road1,21426,0,0,0,0,0
zhandong_road1,21456,0,0,0,0,0
zhandong_road1,21486,0,0,0,0,0
zhandong_road1,21516,0,0,0,0,0
zhandong_road1,21546,0,0,0,1,1
zhandong_road1,21576,0,0,0,0,0
zhandong_road1,21606,0,0,0,0,0
zhandong_road1,21636,0,0,0,0,0
zhandong_road1,21666,0,1,0,0,1
zhandong_road1,21696,0,0,0,1,1
zhandong_road1,21726,0,0,1,1,2
zhandong_road1,21756,0,0,0,0,0
zhandong_road1,21786,0,0,0,0,0
zhandong_road1,21816,0,0,0,0,0
zhandong_road1,21846,0,0,0,1,1
zhandong_road1,21876,1,0,0,0,1
zhandong_road1,21906,0,0,0,0,0
zhandong_road1,21936,0,0,0,0,0
zhandong_road1,21966,0,0,1,0,1
zhandong_road1,21996,0,0,1,0,1
zhandong_road1,22026,0,0,0,0,0
zhandong_road1,22056,0,0,1,1,2
zhandong_road1,22086,0,0,0,0,0
zhandong_road1,22116,0,0,1,0,1
zhandong_road1,22146,0,0,0,0,0
zhandong_road1,22176,0,0,0,0,0
zhandong_road1,22206,0,0,0,1,1
zhandong_road1,22236,0,0,0,1,1
zhandong_road1,22266,0,0,0,0,0
zhandong_road1,22296,0,0,0,0,0
zhandong_road1,22326,0,0,0,0,0
zhandong_road1,22356,0,0,0,0,0
zhandong_road1,22386,0,0,0,0,0
zhandong_road1,22416,0,0,0,0,0
zhandong_road1,22446,0,1,0,1,2
zhandong_road1,22476,1,0,0,0,1
zhandong_road1,22506,0,0,0,1,1
zhandong_road1,22536,0,0,2,0,2
zhandong_road1,22566,0,0,0,1,1
zhandong_road1,22596,0,0,0,0,0
zhandong_road1,22626,0,0,0,0,0
zhandong_road1,22656,0,0,1,0,1
zhandong_road1,22686,0,0,0,0,0
zhandong_road1,22716,0,0,0,0,0
zhandong_road1,22746,0,1,1,0,2
zhandong_road1,22776,0,0,0,0,0
zhandong_road1,22806,1,1,0,0,2
zhandong_road1,22836,0,0,1,0,1
zhandong_road1,22866,1,0,0,1,2
zhandong_road1,22896,0,0,0,0,0
zhandong_road1,22926,1,2,0,0,3
zhandong_road1,22956,0,1,0,0,1
zhandong_road1,22986,0,1,0,0,1
zhandong_road1,23016,1,0,1,0,2
zhandong_road1,23046,0,0,0,0,0
zhandong_road1,23076,0,1,0,0,1
zhandong_road1,23106,0,1,0,0,1
zhandong_road1,23136,2,1,1,0,4
zhandong_road1,23166,0,0,0,0,0
zhandong_road1,23196,0,1,0,0,1
zhandong_road1,23226,0,0,0,0,0
zhandong_road1,23256,1,1,0,0,2
zhandong_road1,23286,0,0,1,0,1
zhandong_road1,23316,0,0,0,0,0
zhandong_road1,23346,1,1,1,0,3
zhandong_road1,23376,0,0,0,0,0
zhandong_road1,23406,0,1,0,0,1
zhandong_road1,23436,1,1,0,0,2
zhandong_road1,23466,0,1,1,0,2
zhandong_road1,23496,0,0,0,0,0
zhandong_road1,23526,0,1,0,0,1
zhandong_road1,23556,0,0,1,0,1
zhandong_road1,23586,1,0,0,0,1
zhandong_road1,23616,0,2,0,0,2
zhandong_road1,23646,0,0,0,0,0
zhandong_road1,23676,1,0,0,0,1
zhandong_road1,23706,0,0,1,0,1
zhandong_road1,23736,0,1,0,0,1
zhandong_road1,23766,0,1,0,0,1
zhandong_road1,23796,0,0,0,0,0
zhandong_road1,23826,1,0,1,0,2
zhandong_road1,23856,1,0,0,0,1
zhandong_road1,23886,0,0,0,0,0
zhandong_road1,23916,0,0,0,0,0
zhandong_road1,23946,0,1,0,0,1
zhandong_road1,23976,0,0,1,0,1
zhandong_road1,24006,0,0,0,0,0
zhandong_road1,24036,1,0,0,0,1
zhandong_road1,24066,0,0,0,0,0
zhandong_road1,24096,1,0,1,0,2
zhandong_road1,24126,0,1,0,0,1
zhandong_road1,24156,0,0,0,0,0
zhandong_road1,24186,0,0,1,0,1
zhandong_road1,24216,0,1,0,0,1
zhandong_road1,24246,1,2,0,0,3
zhandong_road1,24276,0,0,0,0,0
zhandong_road1,24306,0,0,0,0,0
zhandong_road1,24336,1,1,1,0,3
zhandong_road1,24366,0,0,1,0,1
zhandong_road1,24396,1,0,0,0,1
zhandong_road1,24426,0,0,0,0,0
zhandong_road1,24456,0,0,1,0,1
zhandong_road1,24486,0,0,0,0,0
zhandong_road1,24516,0,1,0,1,2
zhandong_road1,24546,0,0,0,0,0
zhandong_road1,24576,0,0,0,0,0
zhandong_road1,24606,0,0,0,0,0
zhandong_road1,24636,0,0,1,0,1
zhandong_road1,24666,0,0,0,0,0
zhandong_road1,24696,1,1,0,0,2
zhandong_road1,24726,0,0,1,0,1
zhandong_road1,24756,1,0,0,0,1
zhandong_road1,24786,0,0,0,0,0
zhandong_road1,24816,2,0,0,0,2
zhandong_road1,24846,0,1,1,0,2
zhandong_road1,24876,0,0,0,0,0
zhandong_road1,24906,0,0,0,0,0
