source_id,frame,west_in,east_in,north_in,south_in,total_flow
zhandong_road1,10296,0,0,1,0,1
zhandong_road1,10326,0,0,0,1,1
zhandong_road1,10356,0,1,0,1,2
zhandong_road1,10386,0,0,0,0,0
zhandong_road1,10416,1,0,0,0,1
zhandong_road1,10446,0,0,2,0,2
zhandong_road1,10476,0,0,0,0,0
zhandong_road1,10506,0,0,0,1,1
zhandong_road1,10536,0,0,0,0,0
zhandong_road1,10566,1,0,0,0,1
zhandong_road1,10596,0,0,0,0,0
zhandong_road1,10626,0,0,2,0,2
zhandong_road1,10656,0,0,0,0,0
zhandong_road1,10686,0,0,0,0,0
zhandong_road1,10716,0,0,0,0,0
zhandong_road1,10746,1,0,0,0,1
zhandong_road1,10776,0,0,0,1,1
zhandong_road1,10806,0,0,1,0,1
zhandong_road1,10836,0,0,0,0,0
zhandong_road1,10866,0,1,1,0,2
zhandong_road1,10896,0,0,0,1,1
zhandong_road1,10926,0,0,0,0,0
zhandong_road1,10956,0,1,0,0,1
zhandong_road1,10986,0,0,0,0,0
zhandong_road1,11016,0,0,0,1,1
zhandong_road1,11046,0,1,1,0,2
zhandong_road1,11076,0,0,0,0,0
zhandong_road1,11106,0,0,0,0,0
zhandong_road1,11136,0,0,0,0,0
zhandong_road1,11166,0,1,0,0,1
zhandong_road1,11196,0,0,0,0,0
zhandong_road1,11226,0,0,1,0,1
zhandong_road1,11256,0,0,0,0,0
zhandong_road1,11286,1,0,0,0,1
zhandong_road1,11316,0,0,0,0,0
zhandong_road1,11346,0,0,1,0,1
zhandong_road1,11376,0,0,0,0,0
zhandong_road1,11406,0,0,0,0,0
zhandong_road1,11436,0,0,0,0,0
zhandong_road1,11466,0,0,1,0,1
zhandong_road1,11496,0,0,0,0,0
zhandong_road1,11526,0,0,1,0,1
zhandong_road1,11556,1,0,0,1,2
zhandong_road1,11586,0,0,0,0,0
zhandong_road1,11616,0,1,0,0,1
zhandong_road1,11646,0,0,0,0,0
zhandong_road1,11676,1,0,0,0,1
zhandong_road1,11706,1,0,0,0,1
zhandong_road1,11736,0,1,0,0,1
zhandong_road1,11766,0,0,0,0,0
zhandong_road1,11796,0,0,0,0,0
zhandong_road1,11826,0,0,1,1,2
zhandong_road1,11856,0,0,0,0,0
zhandong_road1,11886,0,0,0,0,0
zhandong_road1,11916,0,0,0,0,0
zhandong_road1,11946,0,0,0,0,0
zhandong_road1,11976,0,0,0,0,0
zhandong_road1,12006,0,0,0,0,0
zhandong_road1,12036,0,0,0,0,0
zhandong_road1,12066,0,0,0,0,0
zhandong_road1,12096,0,1,0,0,1
zhandong_road1,12126,0,2,0,0,2
zhandong_road1,12156,0,0,0,0,0
zhandong_road1,12186,1,0,0,0,1
zhandong_road1,12216,0,1,0,0,1
zhandong_road1,12246,0,0,0,0,0
zhandong_road1,12276,1,2,0,0,3
zhandong_road1,12306,0,0,0,0,0
zhandong_road1,12336,0,1,0,0,1
zhandong_road1,12366,1,1,0,0,2
zhandong_road1,12396,0,0,0,0,0
zhandong_road1,12426,0,0,0,0,0
zhandong_road1,12456,0,0,1,0,1
zhandong_road1,12486,0,1,0,0,1
zhandong_road1,12516,0,0,0,0,0
zhandong_road1,12546,0,2,0,0,2
zhandong_road1,12576,0,0,0,0,0
zhandong_road1,12606,0,1,0,0,1
zhandong_road1,12636,0,1,0,0,1
zhandong_road1,12666,1,0,0,0,1
zhandong_road1,12696,0,0,0,0,0
zhandong_road1,12726,0,0,0,0,0
zhandong_road1,12756,0,0,0,0,0
zhandong_road1,12786,0,1,0,0,1
zhandong_road1,12816,0,0,0,0,0
zhandong_road1,12846,0,0,0,0,0
zhandong_road1,12876,0,0,0,0,0
zhandong_road1,12906,0,0,1,0,1
zhandong_road1,12936,2,1,0,0,3
zhandong_road1,12966,0,0,0,0,0
zhandong_road1,12996,0,0,0,0,0
zhandong_road1,13026,0,0,0,0,0
zhandong_road1,13056,0,1,0,0,1
zhandong_road1,13086,0,0,0,0,0
zhandong_road1,13116,0,0,0,0,0
zhandong_road1,13146,0,0,0,0,0
zhandong_road1,13176,1,0,0,0,1
zhandong_road1,13206,0,1,0,0,1
zhandong_road1,13236,1,1,0,0,2
zhandong_road1,13266,1,0,0,0,1
zhandong_road1,13296,0,0,0,0,0
zhandong_road1,13326,0,2,0,0,2
zhandong_road1,13356,0,0,1,0,1
zhandong_road1,13386,0,0,0,0,0
zhandong_road1,13416,0,0,0,0,0
zhandong_road1,13446,0,0,0,0,0
zhandong_road1,13476,0,0,1,0,1
zhandong_road1,13506,0,1,0,0,1
zhandong_road1,13536,0,0,0,0,0
zhandong_road1,13566,0,0,0,0,0
zhandong_road1,13596,0,0,0,0,0
zhandong_road1,13626,0,2,0,0,2
zhandong_road1,13656,0,0,0,0,0
zhandong_road1,13686,2,0,0,0,2
zhandong_road1,13716,1,0,0,0,1
zhandong_road1,13746,1,0,0,0,1
zhandong_road1,13776,0,2,0,0,2
zhandong_road1,13806,0,0,0,0,0
zhandong_road1,13836,0,0,0,0,0
zhandong_road1,13866,1,0,0,0,1
zhandong_road1,13896,0,0,0,0,0
zhandong_road1,13926,0,0,0,0,0
zhandong_road1,13956,0,0,0,0,0
zhandong_road1,13986,1,0,1,0,2
zhandong_road1,14016,1,0,0,0,1
